id,cpf_cidadao,servico_slug,servico_nome,categoria,data_solicitacao,dias_para_concluir,status,nota_satisfacao,verificacao_facial_falhou
719,315.698.720-40,cnh-digital,CNH Digital e Segunda Via,Trânsito,2025-10-21,11,Concluído,2.9,False
720,306.824.719-50,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2025-11-08,1,Concluído,4.5,False
721,306.824.719-50,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2025-10-14,1,Concluído,4.0,False
722,306.824.719-50,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2025-10-22,2,Concluído,4.6,False
723,628.703.591-95,cnh-digital,CNH Digital e Segunda Via,Trânsito,2025-12-18,9,Concluído,3.8,False
724,628.703.591-95,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2025-12-23,5,Concluído,4.5,False
725,628.703.591-95,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-06-09,1,Concluído,5.0,False
726,628.703.591-95,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-06-15,6,Atrasado,3.5,False
727,763.485.102-71,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-07-23,14,Concluído,4.1,False
728,763.485.102-71,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-03-26,1,Concluído,3.9,False
729,763.485.102-71,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-03-18,12,Atrasado,3.3,False
730,358.470.261-53,cnh-digital,CNH Digital e Segunda Via,Trânsito,2025-11-30,5,Concluído,3.5,False
731,358.470.261-53,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-03-14,18,Concluído,3.6,False
732,358.470.261-53,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-08-28,5,Concluído,3.8,False
733,358.470.261-53,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-04-13,4,Concluído,4.4,False
734,032.679.584-74,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2025-12-05,1,Concluído,4.5,False
735,032.679.584-74,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-07-28,17,Concluído,3.9,False
736,032.679.584-74,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-03-11,4,Concluído,3.6,False
737,872.560.394-92,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2025-11-27,2,Concluído,4.1,False
738,872.560.394-92,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-01-10,7,Concluído,4.6,False
739,872.560.394-92,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-07-28,1,Concluído,4.2,False
740,645.907.231-07,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-02-04,1,Concluído,5.0,False
741,645.907.231-07,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-05-21,8,Atrasado,2.5,False
742,645.907.231-07,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-08-18,3,Concluído,4.1,False
743,645.907.231-07,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-06-30,3,Concluído,4.4,False
744,780.914.253-41,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-05-24,1,Concluído,4.9,False
745,780.914.253-41,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-03-26,8,Concluído,4.0,False
746,780.914.253-41,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-08-02,7,Concluído,4.2,False
747,780.914.253-41,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-07-07,1,Concluído,4.6,False
748,843.127.609-69,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2025-12-20,5,Concluído,3.8,False
749,843.127.609-69,cnh-digital,CNH Digital e Segunda Via,Trânsito,2025-11-24,13,Concluído,4.2,False
750,283.619.570-30,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-04-11,4,Concluído,4.4,False
751,283.619.570-30,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-01-31,3,Em andamento,3.1,False
752,283.619.570-30,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-06-27,1,Concluído,3.4,False
753,694.352.107-16,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2025-11-01,3,Concluído,3.8,False
754,051.837.624-90,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2025-09-24,3,Concluído,3.4,False
755,463.581.902-70,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-05-29,1,Concluído,5.0,False
756,463.581.902-70,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-01-10,1,Concluído,2.5,False
757,463.581.902-70,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2025-10-07,8,Concluído,3.7,True
758,560.473.892-10,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-06-04,1,Concluído,3.8,False
759,560.473.892-10,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2025-10-14,4,Concluído,3.8,False
760,648.319.270-31,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-04-18,12,Concluído,3.1,False
761,648.319.270-31,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2025-09-16,2,Concluído,4.9,False
762,648.319.270-31,passaporte,Solicitar Passaporte,Viagens e Turismo,2025-12-16,15,Atrasado,4.0,False
763,695.301.827-59,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-05-11,2,Concluído,4.4,False
764,751.483.962-37,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2025-09-29,1,Concluído,5.0,False
765,751.483.962-37,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-01-01,3,Concluído,4.1,False
766,479.510.682-76,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-05-22,13,Concluído,4.7,True
767,479.510.682-76,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-03-03,1,Concluído,4.5,False
768,479.510.682-76,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2025-09-28,5,Concluído,4.0,False
769,479.510.682-76,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2025-11-09,2,Concluído,4.6,False
770,378.960.451-84,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2025-09-29,7,Concluído,2.5,False
771,378.960.451-84,cnh-digital,CNH Digital e Segunda Via,Trânsito,2025-12-20,11,Atrasado,3.4,False
772,945.067.382-92,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2025-12-03,1,Concluído,3.7,False
773,945.067.382-92,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-07-02,1,Concluído,3.6,False
774,561.834.072-08,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-06-29,1,Concluído,4.2,False
775,561.834.072-08,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2025-11-05,1,Concluído,3.4,False
776,561.834.072-08,cnh-digital,CNH Digital e Segunda Via,Trânsito,2025-11-13,9,Concluído,4.6,False
777,561.834.072-08,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-01-13,19,Concluído,4.7,False
778,189.354.276-91,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-01-15,1,Concluído,4.6,False
779,189.354.276-91,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-09-07,3,Concluído,3.8,False
780,189.354.276-91,passaporte,Solicitar Passaporte,Viagens e Turismo,2025-10-06,21,Concluído,3.7,False
781,934.105.768-00,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-01-23,11,Concluído,3.3,False
782,934.105.768-00,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-03-04,5,Atrasado,3.0,False
783,934.105.768-00,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2025-10-21,2,Concluído,3.8,False
784,934.105.768-00,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-01-26,1,Concluído,4.2,False
785,491.268.503-89,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-02-24,6,Concluído,3.6,False
786,491.268.503-89,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-08-20,9,Atrasado,4.3,False
787,279.534.816-00,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2025-11-05,2,Concluído,4.1,False
788,279.534.816-00,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-01-20,4,Concluído,3.3,False
789,124.608.375-26,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2025-11-19,2,Concluído,3.9,False
790,173.286.945-64,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-01-25,1,Concluído,3.4,False
791,173.286.945-64,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-01-25,2,Concluído,4.8,False
792,173.286.945-64,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2025-09-15,1,Concluído,3.7,False
793,173.286.945-64,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-07-18,1,Concluído,3.5,False
794,782.193.560-30,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-03-05,10,Concluído,3.7,False
795,782.193.560-30,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-03-27,2,Concluído,3.2,False
796,782.193.560-30,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-06-15,8,Concluído,3.5,False
797,782.193.560-30,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-01-29,1,Concluído,4.7,False
798,810.274.596-76,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-05-08,2,Concluído,4.7,False
799,810.274.596-76,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-09-12,3,Concluído,3.2,False
800,495.630.287-83,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-05-12,2,Concluído,4.2,False
801,495.630.287-83,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-05-31,10,Concluído,3.8,True
802,495.630.287-83,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-08-29,1,Concluído,3.6,False
803,495.630.287-83,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-08-01,7,Concluído,3.8,False
804,432.079.581-41,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2025-11-22,1,Concluído,4.6,False
805,432.079.581-41,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-04-02,8,Concluído,4.2,False
806,275.961.043-80,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-01-16,12,Concluído,4.4,False
807,275.961.043-80,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2025-12-20,5,Concluído,4.0,False
808,275.961.043-80,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2025-10-27,1,Concluído,4.6,False
809,275.961.043-80,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2025-11-09,8,Concluído,3.2,False
810,456.182.973-37,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2025-10-30,2,Concluído,4.2,False
811,456.182.973-37,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2025-12-22,5,Atrasado,2.9,False
812,456.182.973-37,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-04-19,12,Concluído,3.8,False
813,816.750.234-17,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-05-31,18,Concluído,1.7,False
814,536.784.290-92,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-09-09,1,Concluído,3.2,False
815,536.784.290-92,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-08-11,4,Concluído,4.3,True
816,536.784.290-92,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2025-09-28,1,Concluído,4.8,False
817,724.309.581-04,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-06-17,10,Em andamento,4.8,False
818,274.385.609-29,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-07-07,5,Em andamento,3.9,False
819,240.987.561-02,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2025-12-22,1,Concluído,5.0,False
820,240.987.561-02,cnh-digital,CNH Digital e Segunda Via,Trânsito,2025-12-14,13,Concluído,3.8,False
821,240.987.561-02,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-03-17,1,Concluído,4.7,False
822,832.915.647-82,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-06-22,1,Concluído,4.2,False
823,832.915.647-82,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-04-10,11,Concluído,3.3,False
824,832.915.647-82,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-02-15,9,Concluído,4.2,False
825,621.753.489-46,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-06-17,2,Concluído,5.0,False
826,621.753.489-46,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-07-29,4,Concluído,3.6,False
827,621.753.489-46,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-06-09,2,Concluído,4.5,False
828,073.542.861-17,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-07-26,12,Concluído,2.4,True
829,073.542.861-17,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-08-27,1,Concluído,4.1,False
830,073.542.861-17,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-09-12,1,Concluído,4.5,False
831,781.460.935-66,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-01-18,4,Concluído,3.7,False
832,756.298.103-59,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2025-10-22,2,Concluído,4.3,False
833,756.298.103-59,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-04-26,1,Concluído,3.4,False
834,756.298.103-59,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-06-26,3,Concluído,4.0,False
835,904.381.572-14,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2025-12-11,1,Concluído,4.7,False
836,524.691.308-24,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-08-09,3,Concluído,4.8,True
837,524.691.308-24,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-08-31,1,Concluído,4.5,False
838,524.691.308-24,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-08-18,17,Concluído,4.1,False
839,723.458.061-17,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-06-05,4,Concluído,2.7,False
840,723.458.061-17,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-01-19,2,Concluído,3.8,False
841,723.458.061-17,passaporte,Solicitar Passaporte,Viagens e Turismo,2025-09-22,6,Concluído,3.9,False
842,723.458.061-17,cnh-digital,CNH Digital e Segunda Via,Trânsito,2025-09-16,8,Em andamento,3.0,False
843,674.183.092-87,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2025-09-21,4,Concluído,3.6,False
844,674.183.092-87,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-04-01,1,Concluído,4.5,False
845,674.183.092-87,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-03-19,1,Concluído,4.5,False
846,491.258.370-79,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2025-12-28,9,Em andamento,4.3,False
847,491.258.370-79,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-04-13,4,Concluído,3.6,False
848,491.258.370-79,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2025-12-08,2,Concluído,4.9,False
849,061.493.257-25,cnh-digital,CNH Digital e Segunda Via,Trânsito,2025-11-16,1,Concluído,4.4,False
850,061.493.257-25,passaporte,Solicitar Passaporte,Viagens e Turismo,2025-09-24,13,Concluído,4.7,False
851,126.574.908-67,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-04-01,1,Concluído,4.2,False
852,126.574.908-67,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-02-19,6,Atrasado,3.7,False
853,126.574.908-67,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-01-04,11,Concluído,3.6,False
854,126.574.908-67,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-07-05,2,Concluído,3.7,False
855,140.362.798-31,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-07-01,6,Concluído,3.1,False
856,863.450.721-17,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2025-11-27,1,Concluído,3.4,False
857,863.450.721-17,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-02-04,6,Atrasado,2.4,False
858,863.450.721-17,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2025-12-27,2,Concluído,4.1,False
859,863.450.721-17,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-03-09,10,Concluído,2.7,False
860,096.217.348-78,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-05-17,1,Concluído,4.9,False
861,096.217.348-78,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2025-09-15,2,Concluído,4.3,False
862,096.217.348-78,cnh-digital,CNH Digital e Segunda Via,Trânsito,2025-10-10,9,Concluído,4.0,False
863,715.296.304-52,cnh-digital,CNH Digital e Segunda Via,Trânsito,2026-04-20,14,Concluído,3.7,True
864,715.296.304-52,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2026-09-06,2,Concluído,5.0,False
865,715.296.304-52,consultar-imposto-renda,Consultar Imposto de Renda,Finanças e Impostos,2026-07-07,2,Concluído,4.7,False
866,615.309.872-02,cnh-digital,CNH Digital e Segunda Via,Trânsito,2025-10-30,10,Concluído,4.3,False
867,615.309.872-02,passaporte,Solicitar Passaporte,Viagens e Turismo,2026-03-17,13,Concluído,4.4,False
868,615.309.872-02,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-01-02,6,Concluído,3.2,False
869,615.309.872-02,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2025-12-09,1,Concluído,4.4,False
870,478.062.513-08,passaporte,Solicitar Passaporte,Viagens e Turismo,2025-09-26,20,Concluído,4.3,False
871,478.062.513-08,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-04-24,2,Em andamento,4.0,False
872,478.062.513-08,assinatura-eletronica,Assinatura Eletrônica,Identidade Digital,2026-01-16,1,Concluído,4.0,False
873,478.062.513-08,consultar-restituicao,Consultar Restituição,Finanças e Impostos,2025-09-29,1,Concluído,3.7,False
874,270.348.195-05,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2025-12-15,3,Concluído,3.2,False
875,731.698.245-46,carteira-trabalho,Carteira de Trabalho Digital,Trabalho e Previdência,2026-03-18,9,Concluído,3.3,True
876,731.698.245-46,passaporte,Solicitar Passaporte,Viagens e Turismo,2025-11-13,12,Concluído,2.8,False
877,731.698.245-46,entregar-imposto-renda,Entregar Imposto de Renda,Finanças e Impostos,2026-08-14,1,Concluído,3.3,False
